name,price,mrp,discount,link,affiliate_link,image,category,breadcrumb,category_level,parent_category
Angelus Leather Dye Jet Black,1095.0,550.0,N/A,https://www.amazon.in/Angelus-Leather-Dye-Jet-Black/dp/B01L9DVKG4/ref=zg_bs_g_1983323031_d_sccl_11/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B01L9DVKG4?&linkCode=ll1&tag=902300-21&linkId=9fa1243521bbd2d5d736975e&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/418u1ZR0jdL._SX300_SY300_QL70_ML2_.jpg,Colours & Dyes,Shoe Care & Accessories > Colours & Dyes,2,Shoe Care & Accessories
Angelus Leather Paint 1 Oz Scarlet,849.0,999.0,N/A,https://www.amazon.in/Angelus-Acrylic-Leather-Paint-1-oz-Scarlet/dp/B0196T9LDW/ref=zg_bs_g_1983323031_d_sccl_15/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0196T9LDW?&linkCode=ll1&tag=902300-21&linkId=73f79f597b8fb43396be82b4&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41ySZFn5kGL._SX300_SY300_QL70_ML2_.jpg,Colours & Dyes,Shoe Care & Accessories > Colours & Dyes,2,Shoe Care & Accessories
Angelus Suede Dye Tan,1490.0,6400.0,77%,https://www.amazon.in/Angelus-NA-Suede-Dye-Tan/dp/B01L9AQEUE/ref=zg_bs_g_1983323031_d_sccl_17/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B01L9AQEUE?&linkCode=ll1&tag=902300-21&linkId=4365e2a2f15844bcaf9a854f&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41G6AqpbWzL._SX300_SY300_QL70_ML2_.jpg,Colours & Dyes,Shoe Care & Accessories > Colours & Dyes,2,Shoe Care & Accessories
Angelus Leather Dye English Tan,999.0,999.0,N/A,https://www.amazon.in/Angelus-Leather-Dye-English-Tan/dp/B01L9DVL7C/ref=zg_bs_g_1983323031_d_sccl_26/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B01L9DVL7C?&linkCode=ll1&tag=902300-21&linkId=a68b4a7778f7f2767f3760d7&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41nMyC8iVYL._SX300_SY300_QL70_ML2_.jpg,Colours & Dyes,Shoe Care & Accessories > Colours & Dyes,2,Shoe Care & Accessories
"NAPPWE Silicone Waterproof Shoe Covers Rain Socks, Reusable Non-Slip Shoes Boots Shoes Covers Overshoe for Indoor, Rain, Snow, Grassland. Shoes for Men,Boys & Girls, Women (Black, Large)",279.0,999.0,72%,https://www.amazon.in/NAPPWE-Silicone-Waterproof-Reusable-Grassland/dp/B0DF2FTGWX/ref=zg_bs_g_1983328031_d_sccl_1/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0DF2FTGWX?&linkCode=ll1&tag=902300-21&linkId=1233f931510a6dc45ca6dead&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51Api-TvNvL._SX300_SY300_QL70_ML2_.jpg,Insoles,Shoe Care & Accessories > Insoles,2,Shoe Care & Accessories
DISHIVA Pack of 100 Pcs Disposable Shoe Covers | Waterproof Non-Slip Boot Protectors for Home and Workplace,245.0,999.0,75%,https://www.amazon.in/DISHIVA-Disposable-Waterproof-Protectors-Workplace/dp/B0CYRGCZJN/ref=zg_bs_g_1983328031_d_sccl_6/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0CYRGCZJN?&linkCode=ll1&tag=902300-21&linkId=fdef4879e10408342544945c&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/61GgwYJs70L._SY445_SX342_QL70_ML2_.jpg,Insoles,Shoe Care & Accessories > Insoles,2,Shoe Care & Accessories
"SEP (Sky Electrotek Products)Disposable Shoe Boot Covers Waterproof Non Slip Shoes Protectors Covers Durable Boot&Shoes Covers,Premium Quality,Hospital Grade,One Pack Of 50",220.0,999.0,78%,https://www.amazon.in/Disposable-Shoe-Waterproof-Protectors-Hospital/dp/B09ZPCXKTN/ref=zg_bs_g_1983328031_d_sccl_7/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B09ZPCXKTN?&linkCode=ll1&tag=902300-21&linkId=925d4dcfab8ef414567d5452&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51gc-ZWIBcL._SY445_SX342_QL70_ML2_.jpg,Insoles,Shoe Care & Accessories > Insoles,2,Shoe Care & Accessories
"Little lap Shoe Cover Machine with 100pcs Shoe Covers Disposable, User-Friendly and Reliable Shoe Cover Dispenser, Fits Size Up to 11 US Men and up, Widely Applicable in Indoor, Hospital (Silver)",2999.0,9999.0,70%,https://www.amazon.in/Little-lap-Disposable-User-Friendly-Applicable/dp/B0D4ZJ4LSC/ref=zg_bs_g_1983328031_d_sccl_16/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0D4ZJ4LSC?&linkCode=ll1&tag=902300-21&linkId=a1d9120309910c378e3b381f&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41k5nZYTbOL._SX300_SY300_QL70_ML2_.jpg,Insoles,Shoe Care & Accessories > Insoles,2,Shoe Care & Accessories
"Sky-Shoe Boot Covers Waterproof Non Slip Shoes Protectors Covers Durable Boot&Shoes Covers, Premium Quality,Hospital Grade,One. Pack of 100",249.0,499.0,50%,https://www.amazon.in/Disposable-Shoe-Waterproof-Protectors-Hospital/dp/B09ZPD7TRC/ref=zg_bs_g_1983328031_d_sccl_17/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B09ZPD7TRC?&linkCode=ll1&tag=902300-21&linkId=99fc46fdf6dce0fab6edafb8&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51D9MmnOTPL._SY445_SX342_QL70_ML2_.jpg,Insoles,Shoe Care & Accessories > Insoles,2,Shoe Care & Accessories
Zbyoujer Waterproof Shoe Covers - Boot Covers Shoe Covers for Rain Overshoes Reusable Over shoes Galoshes Shoe Protectors with Waterproof Zipper Not-Slip Rain Shoe Covers for Women and Men,278.1,599.0,54%,https://www.amazon.in/Zbyoujer-Reusable-Waterproof-Protectors-Drawstring/dp/B09HXQ64PD/ref=zg_bs_g_1983328031_d_sccl_20/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B09HXQ64PD?&linkCode=ll1&tag=902300-21&linkId=d879a872afbe8eefd53daaf4&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31kHghvmVGL._SX300_SY300_QL70_ML2_.jpg,Insoles,Shoe Care & Accessories > Insoles,2,Shoe Care & Accessories
