name,price,mrp,discount,link,affiliate_link,image,category,breadcrumb,category_level,parent_category
TEMPERIA Tic Tac Hair Clips for Girls (Pack of 24pcs) (5cm) (Matte Black) - Tik Tak Pins for Women,157.0,599.0,74%,https://www.amazon.in/TEMPERIA-Clips-Girls-24pcs-Matte/dp/B0CDQ7XBG9/ref=zg_bs_g_7124381031_d_sccl_4/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0CDQ7XBG9?&linkCode=ll1&tag=902300-21&linkId=51a18ae6c0b32d18415d0bd3&language=en_IN&ref_=as_li_ss_tl,https://images-na.ssl-images-amazon.com/images/I/51lQTIuWQoL._SX300_SY300_QL70_ML2_.jpg,Hair Accessories,Girls > Hair Accessories,2,Girls
YouBella Jewellery Stylish Birthday Sash and Crown - Pack of 2 Pcs | Birthday Girl Crown | Birthday Gifts for Best Friend/Sister (Rose Gold),331.0,1484.0,78%,https://www.amazon.in/YouBella-Jewellery-Stylish-Birthday-Crown/dp/B0CXMZF88F/ref=zg_bs_g_7124381031_d_sccl_5/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0CXMZF88F?&linkCode=ll1&tag=902300-21&linkId=3018e8ebc66e673d3e7c1cd6&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41RKFh30eNL._SX300_SY300_QL70_ML2_.jpg,Hair Accessories,Girls > Hair Accessories,2,Girls
Starvis Hair Bow Women Satin Silky Layered Hair Barrettes with Big Ribbon Bow Clip for Women and Girls Large Vintage Hair Accessories French Style (Black- 1pc),249.0,699.0,64%,https://www.amazon.in/Starvis-Layered-Barrettes-Accessories-White-black-red-3pcs/dp/B0CXMJ5MVC/ref=zg_bs_g_7124381031_d_sccl_7/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0CXMJ5MVC?&linkCode=ll1&tag=902300-21&linkId=9d1404674997c9887b9b1d47&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51LPe5DuvFL._SX300_SY300_QL70_ML2_.jpg,Hair Accessories,Girls > Hair Accessories,2,Girls
Elrose - 14PCS Combo Girls Hair Clips in Assorted Colours and Designs | Hair Accessories for Baby Girl (14PCS - SET OF 1),170.0,799.0,79%,https://www.amazon.in/Elrose-Assorted-Colours-Designs-Accessories/dp/B0DF6R3ZJ3/ref=zg_bs_g_7124381031_d_sccl_12/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0DF6R3ZJ3?&linkCode=ll1&tag=902300-21&linkId=dd37e9f054865a79997fd077&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51R-4hAM-nL._SX300_SY300_QL70_ML2_.jpg,Hair Accessories,Girls > Hair Accessories,2,Girls
PABULUM 2 PCS Hair Bows for Women Hair Clip Black Beige Hair Ribbon Accessories Slides Metal Clips Hair Bow for Women Girls Toddlers Teens Kids|TWO COLOR SET,194.0,699.0,72%,https://www.amazon.in/PABULUM-Ribbon-Accessories-Slides-Toddlers/dp/B0CSP8G5G7/ref=zg_bs_g_7124381031_d_sccl_13/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0CSP8G5G7?&linkCode=ll1&tag=902300-21&linkId=136d7516ac99b2b2cefd156f&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/61B9gKxM5nL._SX300_SY300_QL70_ML2_.jpg,Hair Accessories,Girls > Hair Accessories,2,Girls
Radhu & Kabby Trendy Hair Bow for Women | Elegant and Durable Hairbow | Perfect Hair Accessory for Special Occasions & Everyday Wear | White Color | 1Pcs,278.0,599.0,54%,https://www.amazon.in/Radhu-Kabby-Stylish-Accessories-Comfortable/dp/B0C9JM88SW/ref=zg_bs_g_7124381031_d_sccl_15/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0C9JM88SW?&linkCode=ll1&tag=902300-21&linkId=b35eb01ae9da0ece1c951936&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41AqauZ1FeL._SX300_SY300_QL70_ML2_.jpg,Hair Accessories,Girls > Hair Accessories,2,Girls
"Diversa Star Shape Hair Clips for Kids & Girls, Mini Tic Tac Metal Hair Clips, Kids Hair Star Barrettes, Hair Accessories Side Pin for Baby Girl, Multicolor, Pack of 20",269.0,699.0,62%,https://www.amazon.in/Diversa-Shape-Barrettes-Accessories-Multicolor/dp/B0DGFFVYHW/ref=zg_bs_g_7124381031_d_sccl_16/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0DGFFVYHW?&linkCode=ll1&tag=902300-21&linkId=0efb3542c4d2f3ae0eac3145&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/61LO5cseKuL._SX300_SY300_QL70_ML2_.jpg,Hair Accessories,Girls > Hair Accessories,2,Girls
FancyDressWale Princess Silk Wands Tiaras and Crowns for Girls Gem Wand Gold Set Blue,249.0,699.0,64%,https://www.amazon.in/FancyDressWale-Princess-Tiaras-Crowns-Little/dp/B08ZC4ZMRQ/ref=zg_bs_g_7124381031_d_sccl_17/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B08ZC4ZMRQ?&linkCode=ll1&tag=902300-21&linkId=b739a07e4352bd39c124ed79&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41R-XomjU2L._SX300_SY300_QL70_ML2_.jpg,Hair Accessories,Girls > Hair Accessories,2,Girls
Adilish Fashion Mini Claw Hair Clips for Baby Girls & Kids 6 design- (60 pcs Mixed Color),199.0,299.0,33%,https://www.amazon.in/PCSAdilish-Fashion-Mini-Clips-Girls/dp/B0CSKMXZMF/ref=zg_bs_g_7124381031_d_sccl_18/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0CSKMXZMF?&linkCode=ll1&tag=902300-21&linkId=42df8ce6e29ca99b06ed57fb&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41Wh-pyGSML._SY300_SX300_QL70_ML2_.jpg,Hair Accessories,Girls > Hair Accessories,2,Girls
"Saavi Mini Emoji Cartoon Hair Clips Set For Kids and Girls, Cute Smiley Design Hair Accessories for Toddler | Barrettes with Multi Design (Multicolour, Pack of 20, Assorted)",299.0,599.0,N/A,https://www.amazon.in/SaaviTM-Rainbow-Accessories-Barrettes-Multicolour-Pack/dp/B0BHSCSRVS/ref=zg_bs_g_7124381031_d_sccl_19/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0BHSCSRVS?&linkCode=ll1&tag=902300-21&linkId=f2f30d2c370813db10723f62&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/61p4vBOl9VL._SX300_SY300_QL70_ML2_.jpg,Hair Accessories,Girls > Hair Accessories,2,Girls
"ANNA CREATIONS Premium Designer Soft Flower Bow hairband Headband Hair Accessories for Baby Girls, baby girl kids hairband headbands elastic hair accessory, Pack of 5 - Multicolor",281.0,999.0,72%,https://www.amazon.in/ANNA-CREATIONS-multi-coloured-headbands-accessory/dp/B08HWZJY2G/ref=zg_bs_g_7124381031_d_sccl_20/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B08HWZJY2G?&linkCode=ll1&tag=902300-21&linkId=14ddfdc4474dcfe338be49d0&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51IABkDPTSL._SX300_SY300_QL70_ML2_.jpg,Hair Accessories,Girls > Hair Accessories,2,Girls
Shidara 1 PCS Large White Lace Flower Embroidery Bow Hair Clip With Ribbon Wedding Hair Accessories for Women Girls,195.0,399.0,51%,https://www.amazon.in/Shidara-Flower-Embroidery-Wedding-Accessories/dp/B0CDXMWT92/ref=zg_bs_g_7124381031_d_sccl_21/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0CDXMWT92?&linkCode=ll1&tag=902300-21&linkId=6c00bcaedc0f98a6e69565fb&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51gbA8dC2EL._SX300_SY300_QL70_ML2_.jpg,Hair Accessories,Girls > Hair Accessories,2,Girls
